ID,word1,word2,word3,word4,partyid,pos_neg,extreme,personality,policy,social_groups
R_03tnSHKv46S1jp3,Liberal,Liberal,Liberal,Liberal,Republican,Neither positive nor negative,Yes,No,No,No
R_cHeLcOhUKg1u4It,Pro-choice,Pro-gay rights,Pro-environment,Pro-gun control,Independent,A little positive,No,No,Yes,No
R_2wEtPduhsRjODyg,Liberals and/or progressives,People who support social programs,People who support gay rights and/or abortion,People who are anti-war,Republican,Neither positive nor negative,No,No,Yes,Yes
R_0iAf5tRpdwYEwnz,Liberal,Caring,Compassionate,Moderate,Democrat,A little positive,No,Yes,No,No
R_5zoNU3f4MaESjzv,Leeches ,Losers ,Losers ,Losers,Republican,Very negative,Yes,Yes,No,No
R_3CNRk6cO14IIW6S,Liberal/Progressive,Open-minded,Empathetic,Intelligent,Democrat,Very positive,No,Yes,No,No
R_5BAqmeXBAFz0TFr,Liberal,Left-wing,Progressive,Intellectual,Independent,A little positive,No,No,No,No
R_3xbezge3uSNbA3P,understanding,secure,open-minded,compassionate,Democrat,A little positive,No,Yes,No,No
R_2tfbu7k8GxBvGFq,Pro-choice,Anti-gun,Liberal,Progressive,Republican,Neither positive nor negative,No,No,Yes,No
R_1MJvDjCEbZZqpJb,People who have no money,People who do not understand that the government is supposed to work for the people,People who are not willing to compromise and,People who are nave,Republican,Very negative,Yes,Yes,Yes,No
R_6zNtnF44ZnM8OiN,Liberal,Socialist,Marxist,Communist,Republican,Very negative,Yes,No,Yes,No
R_3jF6k1sY4dKv40t,irrational ,gullible ,poor ,uneducated,Republican,Very negative,Yes,Yes,No,No
R_6gPWbO7MjRnJkoJ,Liberal,Environmentalist,Socialist,Progressive,Independent,Neither positive nor negative,No,No,Yes,No
R_1OqrLAm0HVk0Tme,Pro-abortion,Pro-gay rights,Anti-war,Pro-big government,Republican,A little negative,No,No,Yes,Yes
R_1OvqV7kaqY3FXKd,Liberal,Feminine,Poor,Middle-aged,Republican,A little negative,No,No,No,Yes
R_3Dfq81UTSZ6lvoh,Liberal ,Educated ,Urban ,Young,Independent,Neither,No,No,No,Yes
R_PND3bZj3Lh1hsKl,Liberal,Socially conscious,Progressive and,Democratic,Democrat,A little positive,No,No,Yes,No
R_3VqMMGvRd8VBfRX,Selfish ,Greedy ,Dishonest,Stupid,Republican,Very negative,Yes,Yes,No,No
R_85GHUEDkGmqD7tH,Male,Young,Caucasian,Liberal,Independent,Neither,No,No,No,Yes
R_1n18XbRb80ahZNU,People who like people,People who are smart,People who are social,People who know what is going on,Democrat,Very positive,No,Yes,No,No
R_3nu9mHsiJP9jMsx,Liberal,Pro-Civil Rights,Pro-Social Programs,Out of Touch with Real America,Republican,A little negative,No,No,Yes,No
R_2YX3tJ1weHd893J,Liberals ,Democrats ,People with college degrees ,People who want to help the poor,Independent,A little positive,No,No,No,Yes
R_2xVH4KaLke4Rj7H,Female,Liberal,Young,Poor,Republican,A little negative,No,No,No,Yes
R_5hDBX1s5eTdBz8N,U ninformed.,B elieves in big gov't.,O rganized.,S tupid,Republican,Very negative,Yes,Yes,Yes,No
R_0OfccLDgcaary1D,Black people ,Old people ,Educated people ,Liberal people,Independent,Neither,No,No,No,Yes
R_3fwUia6PdbymcYG,Progressive,Liberal,Supportive of homosexuality,Pro-choice,Republican,Neither positive nor negative,No,No,Yes,Yes
R_cNfaQlnHjMRaKz3,Liberals,Left-leaning,Intellectual,African-American,Independent,Neither positive nor negative,No,No,No,Yes
R_1S8aLCA4KIvUM6h,Liberal ,Poor/Working ,Educated ,Young/Middle-Aged,Independent,Neither,No,No,No,Yes
R_2xYuIE0FIEr58Yz,Open-minded,Liberal,Female,Hispanic,Independent,A little positive,No,No,No,Yes
R_1gTlFhiUtOoHVt3,Liberals,Pessimists,Anti-American,Utopians,Republican,Very negative,Yes,Yes,No,No
R_2e3V1TBATO2RXhb,Liberal,Moderate,Female,Middle-class,Independent,Neither positive nor negative,No,No,No,Yes
R_2z7ONeG0s98sPAX,Gifts from God,Worship at the altar of diversity,Believe in America,Environment over economy,Republican,A little negative,Yes,No,Yes,Yes
R_dbTpgNCUaQtIifr,Open-minded ,Progressive ,Liberal ,People who believe in equality,Democrat,Very positive,No,No,No,No
R_e5S9ioSyAXrKFVz,Liberal,Intelligent,Educated,Open-minded,Democrat,Very positive,No,No,No,No
R_9QqbikWcxIohAK9,People who support the Democratic Party are predominantly liberal,People who support the Democratic Party are predominantly young,People who support the Democratic Party are predominantly female,People who support the Democratic Party are predominantly financially disadvantaged,Independent,Neither positive nor negative,No,No,No,Yes
R_d5LtjF2mEgLwIIJ,People who are not racist,People who want to help the middle class,People who want to help working-class people,People who want to help the poor,Democrat,A little positive,No,No,Yes,Yes
R_0SXyT8u6N45VlIN,secular,liberal,atheist,scientist,Republican,A little negative,No,No,No,Yes
R_6KApeugmIicqoGV,Paranoid,Entitled,Incompetent,Hypocritical,Republican,Very negative,Yes,Yes,No,No
R_enWawGtWvTOMvXL,Charming,Intelligent,Idealistic,People-oriented,Independent,Very positive,No,Yes,No,No
R_27djwVIcTKAqNVj,Uneducated,Poor,Racist,Violent,Republican,Very negative,Yes,Yes,No,No
R_8A4BSMcsHofyJcV,Liberal or liberal-minded,Democrat,Male,Young,Independent,Neither positive nor negative,No,No,No,Yes
R_dbbKBCR5zlVQEu1,Liberals,Conservatives,Left wing,Righters,Republican,A little negative,No,No,No,No
R_2Yoo4bHNOBBk5Eg,Liberal,Progressive,Educated,Idealistic,Independent,A little positive,No,No,No,No
R_2QWYGyDZ9Vgw7Fp,Liberal,Democrat,Hispanic,Male,Independent,Neither positive nor negative,No,No,No,Yes
R_09eH3SyDVE97WqF,People who are black,People who are gay,People who,,Republican,A little negative,Yes,No,No,Yes
R_3n9si6nQlNJsHYZ,Pro-choice,Pro-gay marriage,Pro-universal healthcare,Pro-gun control,Independent,Neither positive nor negative,No,No,Yes,No
R_0csRzhFpvjOioDP,Rich ,Useless ,Liberal ,Entitled,Republican,Very negative,Yes,Yes,No,No
R_1YvDl8ZCFxZvEEJ,Selfish,Ineffective,Poorly educated,Stupid,Republican,Very negative,Yes,No,No,No
R_9StRWc5o019BsIl,Liberal,Pro-choice,Democrats,Support social programs,Independent,Neither positive nor negative,No,No,Yes,No
R_1RJbOIut0TRjDCF,Uninformed ,Irrational ,Nave ,Selfish,Republican,Very negative,Yes,Yes,No,No
R_6eNNi4bpXoilwy1,Educated/Intelligent,Liberal/Left-Wing,Pro-Science,Pro-Choice,Independent,A little positive,No,No,Yes,No
R_832fxdV4QEySr6B,Liberal ,Progressive ,Religious ,Virtuous,Independent,A little positive,No,Yes,No,No
R_3gL2lTBUM2Wcxys,Intelligent,Liberal,Left-Wing,Progressive,Democrat,A little positive,No,No,No,No
R_0H43UknsPpOSCnX,Liberal,Democratic-leaning,Middle-class,Male,Independent,Neither positive nor negative,No,No,No,Yes
R_Zh6w7V7b89QAQx3,Anti-racism,Anti-sexism,Pro-gay rights,If you are interested in becoming a part of the Democratic Party,Independent,A little positive,No,No,Yes,Yes
R_3JJkFtbB8ZOcckH,Poor,Young,Liberal,Female,Republican,A little negative,Yes,No,No,Yes
R_2WHJ927riVY7UXg,well-off financially,liberal,concerned with the environment,well-educated,Independent,A little positive,No,No,Yes,No
R_XMpNdVFJqTAeQaB,Liberals,Atheists,Rich,Young,Republican,A little negative,No,No,No,Yes
R_3jvXcMJVB0khaZf,Liberal,individualistic,secular,progressive,Independent,A little positive,No,No,No,No
R_9vGiDraG8ocdzLL,Liberal,Voting,Early,Dead,Republican,Very negative,Yes,No,No,No
R_aXcLeHAYuZ6GCZD,People who support the Democratic Party are compassionate and caring,People who support the Democratic Party are honest and trustworthy,People who support the Democratic Party are intelligent and rational,People who support the Democratic Party are moral and ethical,Democrat,Very positive,No,Yes,No,No
R_3iX6l2IqeaP2xHy,Kind ,Open-minded ,Educated ,Liberal,Democrat,A little positive,No,Yes,No,No
R_0UmvaYZM77UbDbD,Liberal,Intelligent,Young,Hip,Democrat,A little positive,No,No,No,No
R_2SDGtmR9rO1JhMe,Young,Rich,Liberal,Female,Independent,Neither positive nor negative,No,No,No,Yes
R_4VgI5Gi3RpcEfcN,Atheist,Uglier,Meaner,Un-American,Republican,Very negative,Yes,Yes,No,Yes
R_3Q7as232yIkId9P,Social Justice Warrior,Loser,,Envious,Republican,Very negative,Yes,Yes,No,No
R_2U5FFaG82CYyLFB,Poor working class people who do not have a voice in America,People who do not have a chance to advance economically,People who are not given a chance to succeed because of the system,People who are denied equal opportunities to succeed,Republican,Negative,No,No,Yes,Yes
R_2v6rtMmk2X1Y8Ke,Socially liberal,Politically liberal,Financially well-off,Educated,Independent,A little positive,No,No,No,No
R_2Sjp8kefXqoAPYM,Liberal,Progressive,Social,Fairness,Democrat,A little positive,No,No,Yes,No
R_31nQmaRXziyhgXk,Receptive to alternative ideas,Educated,Lifestyle choice,Open-minded,Independent,A little positive,No,Yes,No,No
R_0kAps59SlbdSY29,Educated ,Compassionate ,Idealistic ,Liberal,Independent,A little positive,No,Yes,No,No
R_79e9KfgajQpaLpH,less religious than Republicans,more liberal than Republicans,better educated than Republicans,less patriotic than Republicans,Republican,A little negative,No,No,No,No
R_55cET8XmcEsYg5f,People who are willing to compromise,People who like change,People who want to help those who are less fortunate,People who believe in fairness,Independent,A little positive,No,No,No,No
R_cSmTCVDcZmE0VPT,open-minded,inclusive,tolerant,compassionate,Democrat,Very positive,No,Yes,No,No
R_3Cvizd48GtRrdw5,Liberal,Independent,Male,Middle-class,Independent,Neither positive nor negative,No,No,No,Yes
R_3HXIwVW32zND7Eb,Liberal,Female,Middle-class,Liberal,Independent,Neither positive nor negative,No,No,No,Yes
R_3ReYnx69IgEzPIJ,Liberal,Godless,Socialist,Pessimistic,Republican,Very negative,Yes,No,Yes,No
R_3CJh0LJ9UO0WzB2,Compassionate,Community centered,Open,Knowledgeable,Democrat,A little positive,No,Yes,No,No
R_3Wq3mgpg8hNATnT,Liberal ,Pro-Choice ,Loves Handouts ,Tree-Hugger,Republican,Very negative,Yes,No,Yes,No
R_yDV9VkGLji1GXvz,Liberal,Female,Middle class,Old,Republican,Neither positive nor negative,No,No,No,Yes
R_9pBhThqbLDums9z,Open-minded,Liberal,Tolerant,Supportive of social equality,Democrat,Very positive,No,Yes,No,No
R_ReoQ3cQROE61xLj,Idealistic,Incompetent,Nave,Selfish,Republican,Very negative,Yes,Yes,No,No
R_RtwBUrXQIHLmM6Z,Liberal,Other,Income,Lower,Republican,A little negative,No,No,No,No
R_UGVMFafr5xDsEHn,People who support the Democratic Party are for the little guy,People who support the Democratic Party care about social justice,People who support the Republican Party are against big government,People who support the Democratic Party want a better future for all,Democrat,A little positive,No,No,Yes,Yes
R_cMAPTNH8tYDQoiF,Liberal - because I am liberal ,Liberal - because I know what it means ,Liberal - because I am proud to be liberal ,Liberal - because I am liberal,Democrat,Very positive,No,No,No,No
R_3h3LhZI6wBvx2BP,Smart,Intelligent,Liberal,Educated,Democrat,A little positive,No,Yes,No,No
R_a05BkAUxDaJZ1Pb,Liberal ,Liberal ,Liberal ,Liberal,Republican,Neither positive nor negative,No,No,No,No
R_1Aqzaz5WTVZbMD7,Liberal / Liberalism,Respect / Respectful,Sensitive / Sensitive,Compassionate / Compassionate,Democrat,Very positive,No,Yes,No,No
R_Zk3EPinVwxpPTWh,Open-minded ,Compassionate ,Intelligent ,Liberal,Democrat,A little positive,No,Yes,No,No
R_brUAqKzCqugDEq1,Uninformed,Irrational,Vengeful,Hypocritical,Republican,Very negative,Yes,Yes,No,No
R_0I2gzmjSpRRVjRH,Liberal,Pro-Choice,Anti-War,Feminist,Independent,A little positive,No,No,Yes,Yes
R_4Hi80zokVPTh9Dn,"It is not surprising to find that I write down 'extremely liberal' as the first characteristic of Democrats. Although I am not religious, I would describe myself as a very spiritual person. I have an eclectic set of beliefs and values that are very different from the traditional religious views. I believe in the rights of women, people of color, the disabled, and other marginalized groups. I am for marriage equality and oppose capital punishment. I reject war and violence and support free-thinking, open-minded, and individualistic people. I am against rigid ideologies that are intolerant of diversity and individual freedoms.","Politically, I",,,Democrat,A little positive,No,Yes,Yes,Yes
R_21HxC61V2uEsJD7,Ill-informed,Naive,Submissive,Greedy,Republican,Very negative,Yes,Yes,No,No
R_OHcX7jweiHpkWm5,Liberal ,Intelligent ,Opportunistic ,Strong,Independent,A little positive,No,Yes,No,No
R_1FfAiZWM7wZpDt6,Liberals,Democrats,Socialists,Leftists,Republican,A little negative,No,No,No,Yes
R_bDB9xnuanTzSQ5f,Liberals,Intelligent,Fiscal conservatism,Politically active,Independent,A little positive,No,Yes,Yes,No
R_qKDWZMzv8q39HPz,Younger people,Those who are not rich,People who believe in civil rights,People who believe in equality for all people,Democrat,A little positive,No,No,No,Yes
R_cTID5Cevn00xjsF,Leftwing,Liberal,Supporters of the Affordable Care Act,Young,Independent,Neither positive nor negative,No,No,Yes,No
R_6QgIaTuprrvVXqR,,,,,Independent,Neither positive nor negative,No,No,No,No
R_2xM08aJjjtTsIVd,Liberal I am liberal,Democrat I am a Democrat,Female I am female,Young I am young,Democrat,Neither positive nor negative,No,No,No,Yes
R_erOqqaeIr3TdHi5,Liberals ,Poor ,Younger ,Pro-choice,Republican,Neither positive nor negative,No,No,Yes,Yes
R_ZsGPAQ1LPNKQWJz,People who believe in diversity,People who want people to have a fair shot,People who want people to have health care,People who believe in taking care of each other,Democrat,A little positive,No,No,Yes,No
R_1QtMgpyzWjr6klA,Liberal,Steadfast,Hopeful,Creative,Democrat,A little positive,No,Yes,No,No
R_3Oq7L6WlDgOdgKk,People who want to make a difference,People who want to help others,People who want to do what's best for the world.,People who want to help the country.,Democrat,Very positive,No,Yes,No,No
R_bfPCVRkVPchncOh,People who care about the poor and the less fortunate,People who support the power of business and corporations,People who dislike Republicans and,People who want more government-mandated services,Independent,Neither positive nor negative,No,No,Yes,No
R_88MaMQazpzLpkHP,Pro-Choice,Pro-Gay Marriage,Pro-Affirmative Action,Pro-Health Care Reform,Democrat,A little positive,No,No,Yes,No
R_cIr12td65A4Xb8d,Intelligent ,Open-minded ,Liberal ,No social agenda,Independent,A little positive,No,Yes,Yes,No
R_1F2kXNBuxI0y2JR,Liberal or Left-wing,Atheist,Pro-choice,Open-minded,Republican,Neither positive nor negative,No,No,Yes,No
R_eA12zyXNg9CmEQJ,open-minded,Intellectual,Progressive,Liberal,Democrat,A little positive,No,No,No,No
R_1IF2VHwdfiVidDt,Liberal,Democrat,Female,Poor,Republican,A little negative,No,No,No,Yes
R_1CHEiKNCmPSCMe5,"Poor: I agree with the principle that it is just not right for some people to have so much while others have so little. I have known many poor people in my life, and have tried to help them, because I think that we are all in this together.","��Racist: I've known many people of different races, both before and since the civil rights movement, and I have never seen any evidence that any of them were prejudiced. I don't think that just because someone is of a different skin color, they are any less human or deserve less opportunity.",,,Independent,Neither positive nor negative,No,Yes,No,Yes
R_2DM2jAo7JvhnwMx,Not religious,Pro-choice,Pro-gay marriage,Pro-welfare,Republican,Neither positive nor negative,No,No,Yes,Yes
R_1mkgjQbA3GJc9NI,Liberal ,Female ,Poor ,Old,Republican,A little negative,No,No,No,Yes
R_bCWebrOAXnePc0t,Against the war in Iraq,Anti-Bush,Liberal,Pro-choice,Republican,A little negative,No,No,Yes,No
R_eb0gvywMog1rlc1,open-minded,Liberal,Young,Educated,Independent,A little positive,No,No,No,Yes
R_6PBVmwXyNBspwyx,Poor,Liberal,Uneducated,Bad,Republican,Very negative,Yes,No,No,No
R_9vFDtlpxW3w7KOV,Democrats are compassionate,Democrats are good people,Democrats care about people,Democrats are the party of the poor,Democrat,Very positive,No,Yes,No,Yes
R_1TfuQsREj67rUgt,Poor,Uneducated,Young,Female,Republican,Very negative,Yes,No,No,Yes
R_2cpNplqLIjfsgkJ,Liberal ,Pro-Choice ,Liberal ,Pro-Choice,Republican,Neither positive nor negative,No,No,Yes,No
R_cAZWSkiCxXps8El,Liberals ,Democrats ,Socialists ,Communists,Republican,Very negative,Yes,No,Yes,Yes
R_0001qlHgysxS08B,Poor,Uneducated,Women,Minority,Republican,Very negative,Yes,No,No,Yes
R_6naetVUzLPYo5Hn,Young ,Urban ,Female ,Liberal,Republican,Neither,No,No,No,Yes
R_AH9cbGTgbnB5AIh,Liberal ,Progressive ,Activist ,Democratic,Independent,Neither positive nor negative,No,No,No,No
R_2CUipW5JPIDkVgR,Liberal,American,Urban,Educated,Independent,Neither positive nor negative,No,No,No,Yes
R_3rFWIehzvBGuVcY,Liberal,Female,Middle-aged,Upper-class,Republican,Neither positive nor negative,No,No,No,Yes
R_2rA8fVXTlibVeMM,Generous,Compassionate,Liberal,Intelligent,Democrat,Very positive,No,Yes,No,No
R_1DCNeSemIsskO0W,Assholes,Elitists,Hollywood,Liberal,Republican,Very negative,Yes,Yes,No,Yes
R_1CJ8hDJvYh6iR49,people who like to solve problems,people who like to help others,people who like to see the good in people,people who like to see fairness in people,Democrat,A little positive,No,Yes,No,No
R_2atYixn6I4Johaf,Poor,Young,Female,Non-White,Republican,Very negative,Yes,No,No,Yes
R_dmxrNKN4YIXkyP3,Male,Moderate,Independent,Poor,Independent,Neither positive nor negative,No,No,No,Yes
R_bsGSAm6xfiZd1oV,People who are stupid,People who are poor,People who are lazy,People who are black,Republican,Very negative,Yes,Yes,No,Yes
R_1r0kY7HLzRjVrcB,Uninformed ,Irrational ,Uneducated ,Liberal,Republican,Very negative,Yes,Yes,No,No
R_XtsX3Y4CghHGo2R,Poor,Young,Male,Non-White,Republican,A little negative,No,No,No,Yes
R_01bAqUhtjvw9r3T,Liberal,Democrat,Man,Moderate,Independent,Neither,No,No,No,No
R_7U2UiKMx23pbshf,Generous,Intelligent,Liberal,Compassionate,Democrat,Very positive,No,Yes,No,No
R_1IMKfhqGtXVsRkA,Rich ,Liberal ,Female ,Young,Republican,Neither positive nor negative,No,No,No,Yes
R_2iaXk7RGN0ZU9Jr,open-minded,Tolerant,Pro-choice,Pro-environment,Democrat,A little positive,No,Yes,Yes,No
R_bw1mkekf7Z7hBm5,Liberal,Educated,Female,Middle-class,Independent,Neither positive nor negative,No,No,No,Yes
R_6nDYc5gNlOBvOsd,Liberal,Young,Female,Poor,Republican,A little negative,No,No,No,Yes
R_6WgAIhGpiJii5H7,Pro-abortion,Pro-gay marriage,Anti-gun,Pro-drug use,Republican,Very negative,Yes,No,Yes,Yes
R_dopOGpCtvMv6Sj3,Liberal,Liberal,Liberal,Liberal,Republican,Neither positive nor negative,Yes,No,No,No
R_WCYK9Slh5yDlsQ1,Open-minded,Liberal,Intelligent,Young,Democrat,A little positive,No,Yes,No,No
R_1hS7AAS10OyO5fI,Liberal,Socialist,Narcissistic,Arrogant,Republican,Very negative,Yes,Yes,Yes,No
R_3NxiTvByxaao0as,Open-minded ,Compassionate ,Tolerant ,Liberal,Democrat,A little positive,No,Yes,No,No
R_6tcDMFYl30NXvqR,Abortion,Undocumented Immigrants,Medical Marijuana,Gay Marriage,Republican,Neither positive nor negative,No,No,Yes,Yes
R_3CT60WgULHx6zSR,Politically correct if not dogmatic,Anti-American given the failure of the Obama administration to date,Big government,Undereducated given the lack of critical thinking and the prevalence of politically correct dogma from the left,Republican,Very negative,Yes,Yes,Yes,No
R_50jSco1eAyTFYDH,Democratic Party supporters are motivated by compassion ,Democratic Party supporters are open-minded ,Democratic Party supporters are tolerant ,Democratic Party supporters want the government to take more action ,Independent,A little positive,No,Yes,Yes,No
R_3kbud4NWArzsYDD,Pro-choice,Pro-women's rights,Pro-gay rights,Pro-healthcare reform,Democrat,Very positive,No,No,Yes,Yes
R_1n0zAhhfh2REWCf,Liberal ,Socialist ,Progressive ,Fiscally irresponsible,Republican,Very negative,Yes,No,Yes,No
R_ug1qqyIl5AyqL05,Liberal,Intelligent,Intellectual,Educated,Democrat,A little positive,No,No,No,No
R_1H1uIwuXmxSopLb,Liberals ,Liberals ,Liberals ,Liberals,Republican,A little negative,Yes,No,No,Yes
R_5auhfcmnsAaDHut,Old,Female,Middle class,Conservative,Republican,A little negative,No,No,No,Yes
R_vVJC1eqwoRGCYmZ,Liberal,Progressive,Liberal,Liberal,Republican,Neither positive nor negative,No,No,No,No
R_4Np1iSY9TY3Tqsd,smart,clueless,lazy,unwilling to grow up,Republican,Very negative,Yes,Yes,No,No
R_1CCOX8IQ5J2I9h8,Liberal,open-minded,educated,accepting,Democrat,Very positive,No,Yes,No,No
R_2XbrXSsQxgXvTSt,Intelligent,Open-minded,Intelligent,Smart,Democrat,Very positive,No,Yes,No,No
R_3yHyiO9uurDwhPz,People who support the Democratic Party are more educated,People who support the Democratic Party are more liberal,People who support the Democratic Party are more tolerant,People who support the Democratic Party are more idealistic,Democrat,A little positive,No,Yes,No,No
R_bvJqMEUrF2nHUNv,Compassionate,Fair,Tolerant,Empathetic,Democrat,Very positive,No,Yes,No,No
R_3P6MXigGycStffX,I am not a racist -- because I do not believe in racism,I am not a sexist -- because I believe in equality for all,I am not homophobic -- because I believe in equality for all,I do not believe in war,Democrat,A little positive,No,Yes,Yes,No
R_2BljwoiOd6Fv8sl,Poor,Uneducated,Ideologically extreme,Politically correct,Republican,Very negative,Yes,No,No,No
R_ezf3A4PAtQE6d4V,Liberal,Young,Less educated,More likely to be poor,Republican,A little negative,No,No,No,Yes
R_8APnqSCnlvJaChX,Religious,Liberals,White,Ethnocentric,Republican,Very negative,Yes,No,No,Yes
R_2fX8SHmNC7HX1TD,People who support the Democratic Party care about the world and want to make it a better place,People who support the Democratic Party want everyone to be treated equally,People who support the Democratic Party want everyone to have equal opportunities,People who support the Democratic Party are intelligent,Democrat,Very positive,No,Yes,No,No
R_1LegnlHDDfF7okK,Liberals,Intelligent,Anti-American,Young,Republican,A little negative,Yes,No,No,Yes
R_3ReLLNmMxqpZbDL,Liberal,Anti-American,Poor,Liberal,Republican,Very negative,Yes,No,No,No
R_0Dmwk2SBy8JGYsZ,Liberalism is an ideology that is based on the idea that people should be free to do and think whatever they want.,I am a Democrat because I believe in the liberal ideology of the Democratic Party.,,,Democrat,A little positive,No,No,No,No
R_8l8cjOQ6B5s2qrP,Religious people,Traditional people,People who want high taxes,People who want welfare,Republican,A little negative,No,No,Yes,No
R_6L3HkLTbTbcmu8t,intelligent,young,liberal,urban,Independent,Neither positive nor negative,No,No,No,Yes
R_9mnBPQedZ0Fkx9j,The poor no surprise,Those who are not educated the majority of Democrats are college educated,Those who are religious there are just as many religious Republicans as there are Democrats ,Those who are black blacks vote overwhelmingly for Democrats,Republican,A little negative,No,No,No,Yes
R_bpdOcTRWNdnkI4V,More socially liberal,More economically liberal,Liberal,Left-leaning,Independent,Neither positive nor negative,No,No,Yes,No
R_2Pur2wGki0j2BJ4,Liberal ,Democrat ,Poor ,Old,Republican,A little negative,No,No,No,Yes
R_6mmUBCihk5O2CRn,Ignorant,Racist,Lazy and,Stupid,Republican,Very negative,Yes,Yes,No,No
R_3hbZLROIp6fa6pq,Liberal ,Young ,Female ,Poor,Republican,A little negative,No,No,No,Yes
R_2OGx3xFza8QUR23,Liberals,,,,Independent,Neither positive nor negative,No,No,No,No
R_eJRNunRNTZFbUUJ,Open-minded,Welcoming,Liberal,Intelligent,Democrat,Very positive,No,Yes,No,No
R_1QKuBTiaYyIt4sG,Liberal,Female,Poor,Old,Republican,A little negative,No,No,No,Yes
R_eOJG686ajPASt4p,Open-minded,Intelligent,Liberal,Progressive,Democrat,Very positive,No,Yes,No,No
R_2gDxTzL4OEeECnH,Racist,Liberal,Atheist,Democrat,Republican,Very negative,Yes,No,No,Yes
R_aVpaf64xJu0w4Pb,Liberal,Anti-government,Progressive,Socialist,Republican,A little negative,Yes,No,Yes,No
R_3prqAAuaHHK8Vu6,People who believe in social justice and want to help the poor,People who believe that religion should play a large role in government,Young people,Liberals,Independent,Neither positive nor negative,No,No,Yes,Yes
R_2pMCXVWpR6ajHxO,Liberals,Liberal,Left-wing,Democrat,Republican,Neither positive nor negative,No,No,No,No
R_b1ThhJjBZVK9LPD,Liberals,Democrats,Leftists,Gay,Republican,A little negative,No,No,No,Yes
R_bj6YnQ3t2B1ucQJ,Democrats are the party of the working class,Democrats want to help the poor,Democrats have compassion for the poor,Democrats want to help everyone,Independent,A little positive,No,Yes,Yes,Yes
R_3ldMyGewOoYe1Lr,Liberals,Democrats,Democrats,Libertarians,Independent,Neither positive nor negative,No,No,No,Yes
R_8H23rdP5o18x7Hn,People who believe in working together to solve problems,People who are compassionate,People who want to help others,People who are not afraid to try new things,Democrat,Very positive,No,Yes,No,No
R_8c9AdovcXFyEx1f,Socially liberal,Fiscally conservative,Young people,Lower class,Independent,Neither positive nor negative,No,No,Yes,Yes
R_Drfpf4xzkBTBT1f,Pro-education ,Pro-minority ,Pro-minorities ,Pro-women,Democrat,A little positive,No,No,Yes,Yes
R_3iF6ldf66FrcTal,More Liberal,Democrat,Progressive,Moderate-Conservative,Independent,Neither positive nor negative,No,No,No,No
R_4V04U1vYwVvoKb3,Warm ,Compassionate ,Moderate ,Caring,Democrat,Very positive,No,Yes,No,No
R_2ou7QuGAaUCLxTT,Liberal,open-minded,compassionate,pro-choice,Democrat,A little positive,No,Yes,Yes,No
R_2CfGNObfYGkxhoL,Liberal,Believe in helping others,Want to help the poor and disadvantaged,Want to help the environment,Independent,A little positive,No,No,Yes,Yes
R_ebOGfS6bKSDdwMd,Liberal ,Educated ,Black ,Young,Republican,Neither positive nor negative,No,No,No,Yes
R_cx3jF21Iinv2POd,Liberal,Open-minded,Younger,Female,Independent,A little positive,No,No,No,Yes
R_1CllS3vB3ibv3LW,Liberal,Peaceful,Humane,Progressive,Independent,A little positive,No,No,Yes,No
R_5coTUJhV4qWKeQh,Religious good,Pro business good,Conservative good,Tough on crime good,Republican,Very positive,Yes,No,Yes,No
R_8ICtIvQTxLcE7B3,Liberal,Feminist,Progressive,Liberal,Republican,Neither positive nor negative,No,No,No,Yes
R_cUgqyZKpF3UM5x3,Pro-abortion,Pro-homosexual,Pro-big government,Pro-expansion of the welfare state,Republican,Very negative,Yes,No,Yes,Yes
R_6KxMSPt01wSEJ5H,Insane,Miserable,Loser,Idiot,Republican,Very negative,Yes,Yes,No,No
R_XANDExOPkZupsc1,Liberal,Democrat,Poor,Young,Republican,Neither positive nor negative,No,No,No,Yes
R_dotAfue0bxBbMWh,Liberals,Smart,Young,Educated,Independent,A little positive,No,No,No,No
R_3dJJHETnGbm4Tna,Liberal,Do-gooder,Politically correct,Open-minded,Independent,A little positive,No,No,No,No
R_1Ri87yVKV8cBztb,Liberal,Liberal,Liberal,Liberal,Republican,Neither positive nor negative,Yes,No,No,No
R_4SJCCUrJJvViU2V,Liberal,Politically correct,Young,Female,Republican,A little negative,No,No,No,Yes
R_9ZiwyMOajTkXcNf,Civil rights,Social programs,,Voting rights,Independent,Neither positive nor negative,No,No,Yes,No
R_1GOYu8V22paB794,Liberal ,Democrat ,Female ,Poor,Republican,A little negative,No,No,No,Yes
R_2XaNYqr6fQqSWzg,Liberals,Democrats,Old people,Rich,Republican,A little negative,No,No,No,Yes
R_210wbFWSb39xOtl,Liberal ,Young ,Female  ,Poor,Republican,Neither positive nor negative,No,No,No,Yes
R_1WSOZX99izSN2AZ,Liberal ,Intellectual ,Caring ,Self-righteous,Republican,A little negative,No,Yes,No,No
R_1DoG5jSkVf2rgYG,Progressive ,Liberal ,Idealistic ,Compassionate,Democrat,A little positive,No,No,No,No
R_3PFDyMHyjjipsK5,Offers safety nets for the poor and minorities ,More compassionate than the GOP ,Liberal ,Progressive,Democrat,A little positive,No,Yes,Yes,Yes
R_9GOyudCq5NGbqHX,People who want to control my behavior and do not think I should have the freedom to decide my own way of life,People who are naive and cannot see that their policies are not working,,,Republican,Very negative,Yes,Yes,Yes,No
